episode,seed,return,steps,terminated,truncated,epsilon,time
37,20250344,-200.0,200,False,True,0.9821566111698136,0.0018206670065410435
38,20250345,-200.0,200,False,True,0.9816655328642288,0.001848209009040147
39,20250346,-200.0,200,False,True,0.9811747000977967,0.0017822080408222973
40,20250347,-200.0,200,False,True,0.9806841127477479,0.0018097919528372586
41,20250348,-200.0,200,False,True,0.9801937706913741,0.0018002080032601953
42,20250349,-200.0,200,False,True,0.9797036738060285,0.001789166999515146
43,20250350,-200.0,200,False,True,0.9792138219691255,0.0019298329716548324
44,20250351,-200.0,200,False,True,0.978724215058141,0.0017816249746829271
45,20250352,-200.0,200,False,True,0.978234852950612,0.0017989579937420785
46,20250353,-200.0,200,False,True,0.9777457355241367,0.0017878749640658498
47,20250354,-200.0,200,False,True,0.9772568626563747,0.0018308750004507601
48,20250355,-200.0,200,False,True,0.9767682342250465,0.0019572910387068987
49,20250356,-200.0,200,False,True,0.976279850107934,0.0019328329944983125
50,20250357,-200.0,200,False,True,0.9757917101828801,0.0018889590282924473
51,20250358,-200.0,200,False,True,0.9753038143277888,0.0017785410163924098
52,20250359,-200.0,200,False,True,0.974816162420625,0.0018757079960778356
53,20250360,-200.0,200,False,True,0.9743287543394147,0.0022845829953439534
54,20250361,-200.0,200,False,True,0.973841589962245,0.0022556670010089874
55,20250362,-200.0,200,False,True,0.973354669167264,0.0019347920315340161
56,20250363,-200.0,200,False,True,0.9728679918326804,0.0019097909680567682
57,20250364,-200.0,200,False,True,0.972381557836764,0.0019252499914728105
58,20250365,-200.0,200,False,True,0.9718953670578457,0.0018070419901050627
59,20250366,-200.0,200,False,True,0.9714094193743169,0.001801833976060152
60,20250367,-200.0,200,False,True,0.9709237146646298,0.0018310419982299209
61,20250368,-200.0,200,False,True,0.9704382528072976,0.0018995829741470516
62,20250369,-200.0,200,False,True,0.9699530336808939,0.0018986670183949172
63,20250370,-200.0,200,False,True,0.9694680571640535,0.0019317089463584125
64,20250371,-200.0,200,False,True,0.9689833231354715,0.001907584024593234
65,20250372,-200.0,200,False,True,0.9684988314739038,0.0019272919744253159
66,20250373,-200.0,200,False,True,0.9680145820581669,0.0019028749666176736
67,20250374,-200.0,200,False,True,0.9675305747671379,0.0019210830214433372
68,20250375,-200.0,200,False,True,0.9670468094797544,0.002061625011265278
69,20250376,-200.0,200,False,True,0.9665632860750146,0.0020086659933440387
70,20250377,-200.0,200,False,True,0.9660800044319772,0.001983499969355762
71,20250378,-200.0,200,False,True,0.9655969644297613,0.0018108750227838755
72,20250379,-200.0,200,False,True,0.9651141659475465,0.0018251250148750842
73,20250380,-200.0,200,False,True,0.9646316088645728,0.0018197919707745314
74,20250381,-200.0,200,False,True,0.9641492930601405,0.0018257919582538307
75,20250382,-200.0,200,False,True,0.9636672184136105,0.0018215419840998948
76,20250383,-200.0,200,False,True,0.9631853848044037,0.0019593750475905836
77,20250384,-200.0,200,False,True,0.9627037921120016,0.0020620409632101655
78,20250385,-200.0,200,False,True,0.9622224402159457,0.0020470829913392663
79,20250386,-200.0,200,False,True,0.9617413289958378,0.0018310410086996853
80,20250387,-200.0,200,False,True,0.9612604583313399,0.0018428330076858401
81,20250388,-200.0,200,False,True,0.9607798281021742,0.0020184169989079237
82,20250389,-200.0,200,False,True,0.9602994381881231,0.002310749958269298
83,20250390,-200.0,200,False,True,0.9598192884690291,0.0022167079732753336
84,20250391,-200.0,200,False,True,0.9593393788247946,0.001856875023804605
85,20250392,-200.0,200,False,True,0.9588597091353822,0.0018287500133737922
86,20250393,-200.0,200,False,True,0.9583802792808146,0.0020204169559292495
87,20250394,-200.0,200,False,True,0.9579010891411742,0.0021582909976132214
88,20250395,-200.0,200,False,True,0.9574221385966036,0.0021108330111019313
89,20250396,-200.0,200,False,True,0.9569434275273054,0.0018921250011771917
90,20250397,-200.0,200,False,True,0.9564649558135419,0.001902042014990002
91,20250398,-200.0,200,False,True,0.9559867233356352,0.0020373750012367964
92,20250399,-200.0,200,False,True,0.9555087299739674,0.002159499970730394
93,20250400,-200.0,200,False,True,0.9550309756089804,0.00209424999775365
94,20250401,-200.0,200,False,True,0.954553460121176,0.0018205000087618828
95,20250402,-200.0,200,False,True,0.9540761833911156,0.0018106669886037707
96,20250403,-200.0,200,False,True,0.95359914529942,0.0020734170102514327
97,20250404,-200.0,200,False,True,0.9531223457267703,0.002304583031218499
98,20250405,-200.0,200,False,True,0.952645784553907,0.0021720000077039003
99,20250406,-200.0,200,False,True,0.9521694616616301,0.0018360000103712082
100,20250407,-200.0,200,False,True,0.9516933769307994,0.001830542052630335
101,20250408,-200.0,200,False,True,0.951217530242334,0.001991166966035962
102,20250409,-200.0,200,False,True,0.9507419214772129,0.002076165983453393
103,20250410,-200.0,200,False,True,0.9502665505164744,0.002033500000834465
104,20250411,-200.0,200,False,True,0.9497914172412162,0.001975207997020334
105,20250412,-200.0,200,False,True,0.9493165215325956,0.0019798330031335354
106,20250413,-200.0,200,False,True,0.9488418632718294,0.0020607499754987657
107,20250414,-200.0,200,False,True,0.9483674423401935,0.00206266698660329
108,20250415,-200.0,200,False,True,0.9478932586190235,0.0020383329829201102
109,20250416,-200.0,200,False,True,0.9474193119897141,0.001969458011444658
110,20250417,-200.0,200,False,True,0.9469456023337193,0.0020076250075362623
111,20250418,-200.0,200,False,True,0.9464721295325524,0.0020462500397115946
112,20250419,-200.0,200,False,True,0.9459988934677862,0.0020786250242963433
113,20250420,-200.0,200,False,True,0.9455258940210524,0.0020469159935601056
114,20250421,-200.0,200,False,True,0.9450531310740419,0.002119167009368539
115,20250422,-200.0,200,False,True,0.9445806045085049,0.0020027089631184936
116,20250423,-200.0,200,False,True,0.9441083142062507,0.001994999998714775
117,20250424,-200.0,200,False,True,0.9436362600491477,0.0019826660281978548
118,20250425,-200.0,200,False,True,0.9431644419191232,0.001978167041670531
119,20250426,-200.0,200,False,True,0.9426928596981636,0.0019624169799499214
120,20250427,-200.0,200,False,True,0.9422215132683146,0.0019653330091387033
121,20250428,-200.0,200,False,True,0.9417504025116805,0.002024749992415309
122,20250429,-200.0,200,False,True,0.9412795273104247,0.0020495839999057353
123,20250430,-200.0,200,False,True,0.9408088875467696,0.0020122499554418027
124,20250431,-200.0,200,False,True,0.9403384831029963,0.001971582998521626
125,20250432,-200.0,200,False,True,0.9398683138614449,0.001961208996362984
126,20250433,-200.0,200,False,True,0.9393983797045142,0.001969125005416572
127,20250434,-200.0,200,False,True,0.938928680514662,0.0019649159512482584
128,20250435,-200.0,200,False,True,0.9384592161744048,0.0020141659770160913
129,20250436,-200.0,200,False,True,0.9379899865663176,0.001974916027393192
130,20250437,-200.0,200,False,True,0.9375209915730345,0.0019682080019265413
131,20250438,-200.0,200,False,True,0.937052231077248,0.0021919580176472664
132,20250439,-200.0,200,False,True,0.9365837049617094,0.0021483339951373637
133,20250440,-200.0,200,False,True,0.9361154131092286,0.0023782079806551337
134,20250441,-200.0,200,False,True,0.9356473554026741,0.002152166038285941
135,20250442,-200.0,200,False,True,0.9351795317249728,0.002323749999050051
136,20250443,-200.0,200,False,True,0.9347119419591103,0.0019290419877506793
137,20250444,-200.0,200,False,True,0.9342445859881309,0.0017990419873967767
138,20250445,-200.0,200,False,True,0.9337774636951368,0.0017782500362955034
139,20250446,-200.0,200,False,True,0.9333105749632893,0.0017752090352587402
140,20250447,-200.0,200,False,True,0.9328439196758077,0.0017948329914361238
141,20250448,-200.0,200,False,True,0.9323774977159699,0.0017651249654591084
142,20250449,-200.0,200,False,True,0.9319113089671119,0.0017825409886427224
143,20250450,-200.0,200,False,True,0.9314453533126285,0.0017940420075319707
144,20250451,-200.0,200,False,True,0.9309796306359722,0.0018241250072605908
145,20250452,-200.0,200,False,True,0.9305141408206543,0.0017992919893004
146,20250453,-200.0,200,False,True,0.9300488837502441,0.0017773750005289912
147,20250454,-200.0,200,False,True,0.9295838593083691,0.0018475409597158432
148,20250455,-200.0,200,False,True,0.929119067378715,0.0018522500176914036
149,20250456,-200.0,200,False,True,0.9286545078450257,0.001846332976128906
150,20250457,-200.0,200,False,True,0.9281901805911033,0.0018497910350561142
151,20250458,-200.0,200,False,True,0.9277260855008077,0.0018551669782027602
152,20250459,-200.0,200,False,True,0.9272622224580573,0.0021031659562140703
153,20250460,-200.0,200,False,True,0.9267985913468284,0.002838334010448307
154,20250461,-200.0,200,False,True,0.926335192051155,0.0020515829673968256
155,20250462,-200.0,200,False,True,0.9258720244551295,0.0020690420060418546
156,20250463,-200.0,200,False,True,0.925409088442902,0.0019619999802671373
157,20250464,-200.0,200,False,True,0.9249463838986807,0.0019837499712593853
158,20250465,-200.0,200,False,True,0.9244839107067314,0.0018954169936478138
159,20250466,-200.0,200,False,True,0.9240216687513781,0.0018382500275038183
160,20250467,-200.0,200,False,True,0.9235596579170025,0.0018501669983379543
161,20250468,-200.0,200,False,True,0.923097878088044,0.0019441250478848815
162,20250469,-200.0,200,False,True,0.9226363291490001,0.0019812079844996333
163,20250470,-200.0,200,False,True,0.9221750109844257,0.0022047089878469706
164,20250471,-200.0,200,False,True,0.9217139234789336,0.0024555419804528356
165,20250472,-200.0,200,False,True,0.9212530665171942,0.002094583003781736
166,20250473,-200.0,200,False,True,0.9207924399839357,0.0018777920049615204
167,20250474,-200.0,200,False,True,0.9203320437639437,0.0019479169859550893
168,20250475,-200.0,200,False,True,0.9198718777420618,0.003058292029891163
169,20250476,-200.0,200,False,True,0.9194119418031909,0.0018531670211814344
170,20250477,-200.0,200,False,True,0.9189522358322894,0.0018761250539682806
171,20250478,-200.0,200,False,True,0.9184927597143733,0.0018141669570468366
172,20250479,-200.0,200,False,True,0.9180335133345161,0.0018302079988643527
173,20250480,-200.0,200,False,True,0.917574496577849,0.0021355419885367155
174,20250481,-200.0,200,False,True,0.9171157093295601,0.0018993330304510891
175,20250482,-200.0,200,False,True,0.9166571514748953,0.0017947919550351799
176,20250483,-200.0,200,False,True,0.916198822899158,0.001810208021197468
177,20250484,-200.0,200,False,True,0.9157407234877085,0.001944374991580844
178,20250485,-200.0,200,False,True,0.9152828531259647,0.001962916983757168
179,20250486,-200.0,200,False,True,0.9148252116994018,0.0018613330321386456
180,20250487,-200.0,200,False,True,0.9143677990935521,0.001892334024887532
181,20250488,-200.0,200,False,True,0.9139106151940054,0.0018746670102700591
182,20250489,-200.0,200,False,True,0.9134536598864085,0.0019090420100837946
183,20250490,-200.0,200,False,True,0.9129969330564653,0.0018480840371921659
184,20250491,-200.0,200,False,True,0.9125404345899372,0.0018965419731102884
185,20250492,-200.0,200,False,True,0.9120841643726423,0.001868500025011599
186,20250493,-200.0,200,False,True,0.911628122290456,0.001909332990180701
187,20250494,-200.0,200,False,True,0.9111723082293108,0.001833791029639542
188,20250495,-200.0,200,False,True,0.9107167220751963,0.0020000420045107603
189,20250496,-200.0,200,False,True,0.9102613637141588,0.0018348750309087336
190,20250497,-200.0,200,False,True,0.9098062330323018,0.0020079169771634042
191,20250498,-200.0,200,False,True,0.9093513299157857,0.0018056670087389648
192,20250499,-200.0,200,False,True,0.9088966542508279,0.0018311250023543835
193,20250500,-200.0,200,False,True,0.9084422059237025,0.0018126250361092389
194,20250501,-200.0,200,False,True,0.9079879848207407,0.0018172920099459589
195,20250502,-200.0,200,False,True,0.9075339908283304,0.001793833973351866
196,20250503,-200.0,200,False,True,0.9070802238329163,0.0018143749912269413
197,20250504,-200.0,200,False,True,0.9066266837209999,0.0018189999973401427
198,20250505,-200.0,200,False,True,0.9061733703791394,0.001953458006028086
199,20250506,-200.0,200,False,True,0.9057202836939499,0.0019434579880908132
200,20250507,-200.0,200,False,True,0.9052674235521029,0.0019328330527059734
201,20250508,-200.0,200,False,True,0.9048147898403269,0.0019022499909624457
202,20250509,-200.0,200,False,True,0.9043623824454068,0.0018957499996758997
203,20250510,-200.0,200,False,True,0.9039102012541841,0.0020280000171624124
204,20250511,-200.0,200,False,True,0.9034582461535571,0.0020557499956339598
205,20250512,-200.0,200,False,True,0.9030065170304803,0.00199741602409631
206,20250513,-200.0,200,False,True,0.9025550137719651,0.0020535000367090106
207,20250514,-200.0,200,False,True,0.9021037362650792,0.0023135000374168158
208,20250515,-200.0,200,False,True,0.9016526843969468,0.002598958963062614
209,20250516,-200.0,200,False,True,0.9012018580547484,0.0033741669612936676
210,20250517,-200.0,200,False,True,0.900751257125721,0.001865500002168119
211,20250518,-200.0,200,False,True,0.9003008814971583,0.001817332988139242
212,20250519,-200.0,200,False,True,0.8998507310564098,0.0019056249875575304
213,20250520,-200.0,200,False,True,0.8994008056908817,0.0018982499605044723
214,20250521,-200.0,200,False,True,0.8989511052880362,0.0020290000247769058
215,20250522,-200.0,200,False,True,0.8985016297353923,0.0019997499766759574
216,20250523,-200.0,200,False,True,0.8980523789205246,0.0024577080039307475
217,20250524,-200.0,200,False,True,0.8976033527310644,0.002031165990047157
218,20250525,-200.0,200,False,True,0.8971545510546989,0.001873917004559189
219,20250526,-200.0,200,False,True,0.8967059737791716,0.001949917001184076
220,20250527,-200.0,200,False,True,0.8962576207922821,0.001954916981048882
221,20250528,-200.0,200,False,True,0.895809491981886,0.0019964579842053354
222,20250529,-200.0,200,False,True,0.8953615872358951,0.0017885830020532012
223,20250530,-200.0,200,False,True,0.8949139064422772,0.0017403329838998616
224,20250531,-200.0,200,False,True,0.8944664494890561,0.0017494159983471036
225,20250532,-200.0,200,False,True,0.8940192162643116,0.0018602919881232083
226,20250533,-200.0,200,False,True,0.8935722066561794,0.0018602089839987457
227,20250534,-200.0,200,False,True,0.8931254205528514,0.001845541992224753
228,20250535,-200.0,200,False,True,0.8926788578425751,0.001899208000395447
229,20250536,-200.0,200,False,True,0.8922325184136538,0.0018796660006046295
230,20250537,-200.0,200,False,True,0.891786402154447,0.0019442919874563813
231,20250538,-200.0,200,False,True,0.8913405089533699,0.0020360000198706985
232,20250539,-200.0,200,False,True,0.8908948386988933,0.0025367079651914537
233,20250540,-200.0,200,False,True,0.8904493912795439,0.002937291981652379
234,20250541,-200.0,200,False,True,0.8900041665839042,0.0018829999607987702
235,20250542,-200.0,200,False,True,0.8895591645006123,0.0018328329897485673
236,20250543,-200.0,200,False,True,0.889114384918362,0.002198625006712973
237,20250544,-200.0,200,False,True,0.8886698277259029,0.0018719169893302023
238,20250545,-200.0,200,False,True,0.88822549281204,0.0018410419579595327
239,20250546,-200.0,200,False,True,0.887781380065634,0.001921958988532424
240,20250547,-200.0,200,False,True,0.8873374893756012,0.002182750031352043
241,20250548,-200.0,200,False,True,0.8868938206309135,0.002165457990486175
242,20250549,-200.0,200,False,True,0.8864503737205981,0.0018574169953353703
243,20250550,-200.0,200,False,True,0.8860071485337379,0.0018202500068582594
244,20250551,-200.0,200,False,True,0.885564144959471,0.0019812919781543314
245,20250552,-200.0,200,False,True,0.8851213628869913,0.002317666949238628
246,20250553,-200.0,200,False,True,0.8846788022055478,0.0023125839652493596
247,20250554,-200.0,200,False,True,0.8842364628044451,0.0018781250109896064
248,20250555,-200.0,200,False,True,0.883794344573043,0.001800833037123084
249,20250556,-200.0,200,False,True,0.8833524474007565,0.0019684169674292207
250,20250557,-200.0,200,False,True,0.8829107711770562,0.002280334010720253
251,20250558,-200.0,200,False,True,0.8824693157914677,0.002219624991994351
252,20250559,-200.0,200,False,True,0.882028081133572,0.0018246250110678375
253,20250560,-200.0,200,False,True,0.8815870670930053,0.00177725002868101
254,20250561,-200.0,200,False,True,0.8811462735594588,0.0019374170224182308
255,20250562,-200.0,200,False,True,0.8807057004226791,0.0021242499933578074
256,20250563,-200.0,200,False,True,0.8802653475724679,0.0021004999871365726
257,20250564,-200.0,200,False,True,0.8798252148986817,0.0017857500351965427
258,20250565,-200.0,200,False,True,0.8793853022912325,0.0018092080135829747
259,20250566,-200.0,200,False,True,0.8789456096400869,0.00224829203216359
260,20250567,-200.0,200,False,True,0.8785061368352669,0.0019736660178750753
261,20250568,-200.0,200,False,True,0.8780668837668493,0.002071790979243815
262,20250569,-200.0,200,False,True,0.8776278503249659,0.0018003329751081765
263,20250570,-200.0,200,False,True,0.8771890363998035,0.0017604590393602848
264,20250571,-200.0,200,False,True,0.8767504418816037,0.0017710840329527855
265,20250572,-200.0,200,False,True,0.876312066660663,0.001756249985191971
266,20250573,-200.0,200,False,True,0.8758739106273327,0.0017411659937351942
267,20250574,-200.0,200,False,True,0.8754359736720191,0.0018220829661004245
268,20250575,-200.0,200,False,True,0.8749982556851831,0.001937124994583428
269,20250576,-200.0,200,False,True,0.8745607565573406,0.001963333983439952
270,20250577,-200.0,200,False,True,0.8741234761790619,0.0018122500041499734
271,20250578,-200.0,200,False,True,0.8736864144409725,0.0017672500107437372
272,20250579,-200.0,200,False,True,0.873249571233752,0.0017870419542305171
273,20250580,-200.0,200,False,True,0.8728129464481352,0.0019387499778531492
274,20250581,-200.0,200,False,True,0.8723765399749112,0.0019302080036140978
275,20250582,-200.0,200,False,True,0.8719403517049238,0.0019130829605273902
276,20250583,-200.0,200,False,True,0.8715043815290714,0.001885166042484343
277,20250584,-200.0,200,False,True,0.8710686293383069,0.0018791249603964388
278,20250585,-200.0,200,False,True,0.8706330950236377,0.002010833006352186
279,20250586,-200.0,200,False,True,0.870197778476126,0.0020254169940017164
280,20250587,-200.0,200,False,True,0.869762679586888,0.0019978340133093297
281,20250588,-200.0,200,False,True,0.8693277982470946,0.0018015000387094915
282,20250589,-200.0,200,False,True,0.8688931343479711,0.0018152500269934535
283,20250590,-200.0,200,False,True,0.8684586877807972,0.0020305420039221644
284,20250591,-200.0,200,False,True,0.8680244584369068,0.0022788330097682774
285,20250592,-200.0,200,False,True,0.8675904462076884,0.0021707499981857836
286,20250593,-200.0,200,False,True,0.8671566509845846,0.0018791250186040998
287,20250594,-200.0,200,False,True,0.8667230726590923,0.0018595420406199992
288,20250595,-200.0,200,False,True,0.8662897111227629,0.0019705829909071326
289,20250596,-200.0,200,False,True,0.8658565662672015,0.002070208953227848
290,20250597,-200.0,200,False,True,0.865423637984068,0.002008416980970651
291,20250598,-200.0,200,False,True,0.864990926165076,0.0019498749752528965
292,20250599,-200.0,200,False,True,0.8645584307019936,0.0019502920331433415
293,20250600,-200.0,200,False,True,0.8641261514866426,0.0019308750052005053
294,20250601,-200.0,200,False,True,0.8636940884108993,0.0019400419550947845
295,20250602,-200.0,200,False,True,0.8632622413666939,0.0019282909925095737
296,20250603,-200.0,200,False,True,0.8628306102460106,0.0019246249576099217
297,20250604,-200.0,200,False,True,0.8623991949408877,0.0019384170300327241
298,20250605,-200.0,200,False,True,0.8619679953434173,0.0019484999938867986
299,20250606,-200.0,200,False,True,0.8615370113457457,0.0019213329651392996
300,20250607,-200.0,200,False,True,0.8611062428400729,0.0019277080427855253
301,20250608,-200.0,200,False,True,0.8606756897186528,0.0019498339970596135
302,20250609,-200.0,200,False,True,0.8602453518737936,0.0020885829580947757
303,20250610,-200.0,200,False,True,0.8598152291978567,0.002312541997525841
304,20250611,-200.0,200,False,True,0.8593853215832578,0.0019467079546302557
305,20250612,-200.0,200,False,True,0.8589556289224661,0.0018114579725079238
306,20250613,-200.0,200,False,True,0.8585261511080049,0.002023375011049211
307,20250614,-200.0,200,False,True,0.858096888032451,0.0017828749842010438
308,20250615,-200.0,200,False,True,0.8576678395884348,0.001997874991502613
309,20250616,-200.0,200,False,True,0.8572390056686406,0.0017762079951353371
310,20250617,-200.0,200,False,True,0.8568103861658064,0.0019542499794624746
311,20250618,-200.0,200,False,True,0.8563819809727236,0.0018054170068353415
312,20250619,-200.0,200,False,True,0.8559537899822373,0.0017987500177696347
313,20250620,-200.0,200,False,True,0.8555258130872462,0.0018041660077869892
314,20250621,-200.0,200,False,True,0.8550980501807026,0.00194883398944512
315,20250622,-200.0,200,False,True,0.8546705011556123,0.001848915999289602
316,20250623,-200.0,200,False,True,0.8542431659050345,0.0018598329625092447
317,20250624,-200.0,200,False,True,0.853816044322082,0.0018245000392198563
318,20250625,-200.0,200,False,True,0.8533891362999211,0.0018280409858562052
319,20250626,-200.0,200,False,True,0.8529624417317712,0.001814874995034188
320,20250627,-200.0,200,False,True,0.8525359605109053,0.001891541003715247
321,20250628,-200.0,200,False,True,0.8521096925306499,0.0018078340217471123
322,20250629,-200.0,200,False,True,0.8516836376843847,0.0018048330093733966
323,20250630,-200.0,200,False,True,0.8512577958655425,0.0018212500144727528
324,20250631,-200.0,200,False,True,0.8508321669676098,0.0018589160172268748
325,20250632,-200.0,200,False,True,0.850406750884126,0.001819124969188124
326,20250633,-200.0,200,False,True,0.8499815475086839,0.0018145409994758666
327,20250634,-200.0,200,False,True,0.8495565567349297,0.0018867920152842999
328,20250635,-200.0,200,False,True,0.8491317784565623,0.002120541990734637
329,20250636,-200.0,200,False,True,0.8487072125673341,0.0020372909493744373
330,20250637,-200.0,200,False,True,0.8482828589610505,0.0019604580011218786
331,20250638,-200.0,200,False,True,0.84785871753157,0.001948457967955619
332,20250639,-200.0,200,False,True,0.8474347881728043,0.0020557079697027802
333,20250640,-200.0,200,False,True,0.847011070778718,0.002083334024064243
334,20250641,-200.0,200,False,True,0.8465875652433287,0.002068542002234608
335,20250642,-200.0,200,False,True,0.846164271460707,0.0018867079634219408
336,20250643,-200.0,200,False,True,0.8457411893249768,0.0018592499545775354
337,20250644,-200.0,200,False,True,0.8453183187303144,0.0018998750019818544
338,20250645,-200.0,200,False,True,0.8448956595709493,0.0020096669904887676
339,20250646,-200.0,200,False,True,0.8444732117411639,0.0019618330406956375
340,20250647,-200.0,200,False,True,0.8440509751352934,0.001887999998871237
341,20250648,-200.0,200,False,True,0.8436289496477257,0.0018041250295937061
342,20250649,-200.0,200,False,True,0.8432071351729019,0.0018117500003427267
343,20250650,-200.0,200,False,True,0.8427855316053156,0.0018324999837204814
344,20250651,-200.0,200,False,True,0.8423641388395129,0.0018634590087458491
345,20250652,-200.0,200,False,True,0.8419429567700932,0.001843457983341068
346,20250653,-200.0,200,False,True,0.8415219852917082,0.0020001669763587415
347,20250654,-200.0,200,False,True,0.8411012242990624,0.0019307499751448631
348,20250655,-200.0,200,False,True,0.8406806736869129,0.0018299579969607294
349,20250656,-200.0,200,False,True,0.8402603333500694,0.0017776250024326146
350,20250657,-200.0,200,False,True,0.8398402031833945,0.001744584005791694
351,20250658,-200.0,200,False,True,0.8394202830818028,0.0017708330415189266
352,20250659,-200.0,200,False,True,0.839000572940262,0.0017534579965285957
353,20250660,-200.0,200,False,True,0.8385810726537919,0.00176229199860245
354,20250661,-200.0,200,False,True,0.8381617821174651,0.0020294159767217934
355,20250662,-200.0,200,False,True,0.8377427012264064,0.0018493749666959047
356,20250663,-200.0,200,False,True,0.8373238298757932,0.0018268749699927866
357,20250664,-200.0,200,False,True,0.8369051679608553,0.0018563329940661788
358,20250665,-200.0,200,False,True,0.8364867153768749,0.0017798750195652246
359,20250666,-200.0,200,False,True,0.8360684720191865,0.0017624589963816106
360,20250667,-200.0,200,False,True,0.835650437783177,0.0018957920256070793
361,20250668,-200.0,200,False,True,0.8352326125642855,0.001820625038817525
362,20250669,-200.0,200,False,True,0.8348149962580034,0.0018274169997312129
363,20250670,-200.0,200,False,True,0.8343975887598745,0.0018170419498346746
364,20250671,-200.0,200,False,True,0.8339803899654946,0.0018225419917143881
365,20250672,-200.0,200,False,True,0.833563399770512,0.0018621670315042138
366,20250673,-200.0,200,False,True,0.8331466180706267,0.001842041965574026
367,20250674,-200.0,200,False,True,0.8327300447615915,0.0018891660147346556
368,20250675,-200.0,200,False,True,0.8323136797392108,0.0018924170290119946
369,20250676,-200.0,200,False,True,0.8318975228993413,0.002047666988801211
370,20250677,-200.0,200,False,True,0.8314815741378917,0.002259708009660244
371,20250678,-200.0,200,False,True,0.8310658333508228,0.002048166992608458
372,20250679,-200.0,200,False,True,0.8306503004341474,0.0019099590135738254
373,20250680,-200.0,200,False,True,0.8302349752839304,0.001869875006377697
374,20250681,-200.0,200,False,True,0.8298198577962885,0.0019761250005103648
375,20250682,-200.0,200,False,True,0.8294049478673904,0.002689249988179654
376,20250683,-200.0,200,False,True,0.8289902453934568,0.0024817499797791243
377,20250684,-200.0,200,False,True,0.8285757502707601,0.0019069580012001097
378,20250685,-200.0,200,False,True,0.8281614623956248,0.0018758329679258168
379,20250686,-200.0,200,False,True,0.8277473816644271,0.00230079103494063
380,20250687,-200.0,200,False,True,0.827333507973595,0.002758291026111692
381,20250688,-200.0,200,False,True,0.8269198412196082,0.0022410000092349946
382,20250689,-200.0,200,False,True,0.8265063812989984,0.0018472090014256537
383,20250690,-200.0,200,False,True,0.826093128108349,0.0018182910280302167
384,20250691,-200.0,200,False,True,0.8256800815442948,0.002248957986012101
385,20250692,-200.0,200,False,True,0.8252672415035227,0.002294750011060387
386,20250693,-200.0,200,False,True,0.824854607882771,0.0019745409954339266
387,20250694,-200.0,200,False,True,0.8244421805788297,0.001839500037021935
388,20250695,-200.0,200,False,True,0.8240299594885403,0.0018939590081572533
389,20250696,-200.0,200,False,True,0.8236179445087961,0.0017952080233953893
390,20250697,-200.0,200,False,True,0.8232061355365418,0.0017709590028971434
391,20250698,-200.0,200,False,True,0.8227945324687735,0.0017540830303914845
392,20250699,-200.0,200,False,True,0.8223831352025393,0.0017295419820584357
