episode,seed,return,steps,terminated,truncated,epsilon,time
92,20250401,-200.0,200,False,True,0.6337242817644086,0.07757108297664672
93,20250402,-200.0,200,False,True,0.6305556603555866,0.08491387497633696
94,20250403,-200.0,200,False,True,0.6274028820538087,0.0776115829939954
95,20250404,-178.0,178,True,False,0.6242658676435396,0.07185462501365691
96,20250405,-200.0,200,False,True,0.6211445383053219,0.07837533298879862
97,20250406,-200.0,200,False,True,0.6180388156137953,0.07898841699352488
98,20250407,-200.0,200,False,True,0.6149486215357263,0.07952420797664672
99,20250408,-200.0,200,False,True,0.6118738784280476,0.07307537499582395
100,20250409,-200.0,200,False,True,0.6088145090359074,0.07458966597914696
101,20250410,-200.0,200,False,True,0.6057704364907278,0.08003916702000424
102,20250411,-200.0,200,False,True,0.6027415843082742,0.0875160830328241
103,20250412,-200.0,200,False,True,0.5997278763867329,0.10219587502069771
104,20250413,-200.0,200,False,True,0.5967292370047992,0.17755770904477686
105,20250414,-200.0,200,False,True,0.5937455908197752,0.13521391700487584
106,20250415,-200.0,200,False,True,0.5907768628656763,0.0806077080196701
107,20250416,-200.0,200,False,True,0.5878229785513479,0.08373179199406877
108,20250417,-200.0,200,False,True,0.5848838636585911,0.08792600000742823
109,20250418,-200.0,200,False,True,0.5819594443402982,0.08453762496355921
110,20250419,-200.0,200,False,True,0.5790496471185967,0.0825758749851957
111,20250420,-200.0,200,False,True,0.5761543988830038,0.07339337497251108
112,20250421,-148.0,148,True,False,0.5732736268885887,0.0581880840472877
113,20250422,-200.0,200,False,True,0.5704072587541458,0.08288366696797311
114,20250423,-200.0,200,False,True,0.567555222460375,0.08631199999945238
115,20250424,-200.0,200,False,True,0.5647174463480732,0.1112348330207169
116,20250425,-200.0,200,False,True,0.5618938591163328,0.08196829201187938
117,20250426,-200.0,200,False,True,0.5590843898207511,0.07940679200692102
118,20250427,-200.0,200,False,True,0.5562889678716474,0.08104041701881215
119,20250428,-200.0,200,False,True,0.5535075230322891,0.08313254202948883
120,20250429,-200.0,200,False,True,0.5507399854171277,0.08088833303190768
121,20250430,-200.0,200,False,True,0.547986285490042,0.08944654098013416
122,20250431,-200.0,200,False,True,0.5452463540625918,0.07268854201538488
123,20250432,-200.0,200,False,True,0.5425201222922789,0.07534579199273139
124,20250433,-200.0,200,False,True,0.5398075216808175,0.07287450000876561
125,20250434,-200.0,200,False,True,0.5371084840724134,0.07236233301227912
126,20250435,-200.0,200,False,True,0.5344229416520513,0.0784801670233719
127,20250436,-200.0,200,False,True,0.531750826943791,0.07228958298219368
128,20250437,-200.0,200,False,True,0.5290920728090721,0.09434358397265896
129,20250438,-200.0,200,False,True,0.5264466124450268,0.09703745803562924
130,20250439,-200.0,200,False,True,0.5238143793828016,0.07677162502659485
131,20250440,-200.0,200,False,True,0.5211953074858876,0.07996291702147573
132,20250441,-200.0,200,False,True,0.5185893309484582,0.07413650001399219
133,20250442,-200.0,200,False,True,0.5159963842937159,0.0760651669697836
134,20250443,-200.0,200,False,True,0.5134164023722473,0.07615329197142273
135,20250444,-200.0,200,False,True,0.510849320360386,0.07330049999291077
136,20250445,-200.0,200,False,True,0.5082950737585841,0.09580029197968543
137,20250446,-200.0,200,False,True,0.5057535983897912,0.1262341249966994
138,20250447,-200.0,200,False,True,0.5032248303978422,0.07226183300372213
139,20250448,-200.0,200,False,True,0.500708706245853,0.07395799999358132
140,20250449,-200.0,200,False,True,0.4982051627146237,0.09115487500093877
141,20250450,-200.0,200,False,True,0.49571413690105054,0.09426470898324624
142,20250451,-200.0,200,False,True,0.4932355662165453,0.08505525003420189
143,20250452,-200.0,200,False,True,0.4907693883854626,0.07938837498659268
144,20250453,-200.0,200,False,True,0.4883155414435353,0.0714146249811165
145,20250454,-185.0,185,True,False,0.4858739637363176,0.07039829203858972
146,20250455,-200.0,200,False,True,0.483444593917636,0.0739984160172753
147,20250456,-200.0,200,False,True,0.4810273709480478,0.07319045800250024
148,20250457,-200.0,200,False,True,0.47862223409330756,0.07407466694712639
149,20250458,-200.0,200,False,True,0.47622912292284103,0.07340966700576246
150,20250459,-200.0,200,False,True,0.4738479773082268,0.07275375002063811
151,20250460,-200.0,200,False,True,0.47147873742168567,0.07302133302437142
152,20250461,-200.0,200,False,True,0.46912134373457726,0.07510399998864159
153,20250462,-200.0,200,False,True,0.46677573701590436,0.0756132920505479
154,20250463,-200.0,200,False,True,0.46444185833082485,0.2048635829705745
155,20250464,-200.0,200,False,True,0.46211964903917074,0.08961358398664743
156,20250465,-200.0,200,False,True,0.4598090507939749,0.08162920904578641
157,20250466,-200.0,200,False,True,0.457510005540005,0.07909308304078877
158,20250467,-200.0,200,False,True,0.45522245551230495,0.07988783397013322
159,20250468,-200.0,200,False,True,0.4529463432347434,0.0755155420047231
160,20250469,-200.0,200,False,True,0.4506816115185697,0.07818179199239239
161,20250470,-200.0,200,False,True,0.4484282034609769,0.07270199997583404
162,20250471,-200.0,200,False,True,0.446186062443672,0.07654241600539535
163,20250472,-200.0,200,False,True,0.4439551321314536,0.09385483298683539
164,20250473,-200.0,200,False,True,0.4417353564707963,0.09411566599737853
165,20250474,-200.0,200,False,True,0.43952667968844233,0.0792449580039829
166,20250475,-200.0,200,False,True,0.43732904629000013,0.07729258295148611
167,20250476,-200.0,200,False,True,0.4351424010585501,0.07920099998591468
168,20250477,-200.0,200,False,True,0.43296668905325736,0.08396658301353455
169,20250478,-200.0,200,False,True,0.43080185560799106,0.08592854102607816
170,20250479,-200.0,200,False,True,0.4286478463299511,0.08610854099970311
171,20250480,-200.0,200,False,True,0.42650460709830135,0.0827910840162076
172,20250481,-200.0,200,False,True,0.42437208406280985,0.10014879202935845
173,20250482,-200.0,200,False,True,0.4222502236424958,0.08060466696042567
174,20250483,-200.0,200,False,True,0.42013897252428334,0.08828295802231878
175,20250484,-200.0,200,False,True,0.4180382776616619,0.12867629196261987
176,20250485,-200.0,200,False,True,0.4159480862733536,0.1298938330146484
177,20250486,-200.0,200,False,True,0.41386834584198684,0.10415629204362631
178,20250487,-200.0,200,False,True,0.4117990041127769,0.10282320802798495
179,20250488,-200.0,200,False,True,0.40974000909221303,0.11158495798008516
180,20250489,-200.0,200,False,True,0.40769130904675194,0.09323933301493526
181,20250490,-200.0,200,False,True,0.40565285250151817,0.08821641601389274
182,20250491,-180.0,180,True,False,0.4036245882390106,0.07626350002828985
183,20250492,-200.0,200,False,True,0.4016064652978155,0.12599316699197516
184,20250493,-200.0,200,False,True,0.3995984329713264,0.09861950000049546
185,20250494,-200.0,200,False,True,0.3976004408064698,0.09117695799795911
186,20250495,-200.0,200,False,True,0.39561243860243744,0.08756600000197068
187,20250496,-200.0,200,False,True,0.3936343764094253,0.07887929101707414
188,20250497,-155.0,155,True,False,0.39166620452737816,0.06673812499502674
189,20250498,-200.0,200,False,True,0.3897078735047413,0.0890032080351375
190,20250499,-200.0,200,False,True,0.3877593341372176,0.103201582969632
191,20250500,-200.0,200,False,True,0.3858205374665315,0.10169825004413724
192,20250501,-200.0,200,False,True,0.38389143477919885,0.10332583397394046
193,20250502,-200.0,200,False,True,0.3819719776053028,0.0835584580199793
194,20250503,-200.0,200,False,True,0.3800621177172763,0.0961313329753466
195,20250504,-200.0,200,False,True,0.37816180712868996,0.10010812495602295
196,20250505,-200.0,200,False,True,0.37627099809304654,0.08491058298386633
197,20250506,-200.0,200,False,True,0.3743896431025813,0.08427674998529255
198,20250507,-200.0,200,False,True,0.37251769488706843,0.2525338340201415
199,20250508,-200.0,200,False,True,0.3706551064126331,0.22124479099875316
200,20250509,-200.0,200,False,True,0.36880183088056995,0.11722820799332112
201,20250510,-200.0,200,False,True,0.3669578217261671,0.10047183401184157
202,20250511,-200.0,200,False,True,0.36512303261753626,0.09621416695881635
203,20250512,-200.0,200,False,True,0.3632974174544486,0.09216900001047179
204,20250513,-200.0,200,False,True,0.3614809303671764,0.0986071249935776
205,20250514,-200.0,200,False,True,0.3596735257153405,0.10230099997716025
206,20250515,-200.0,200,False,True,0.3578751580867638,0.12042866594856605
207,20250516,-200.0,200,False,True,0.35608578229633,0.15583808301016688
208,20250517,-200.0,200,False,True,0.3543053533848483,0.09167016699211672
209,20250518,-200.0,200,False,True,0.35253382661792404,0.08578037499682978
210,20250519,-200.0,200,False,True,0.3507711574848344,0.08275316597428173
211,20250520,-200.0,200,False,True,0.34901730169741024,0.08400724997045472
212,20250521,-200.0,200,False,True,0.3472722151889232,0.10149233299307525
213,20250522,-200.0,200,False,True,0.3455358541129786,0.09809954196680337
214,20250523,-200.0,200,False,True,0.3438081748424137,0.0946749160066247
215,20250524,-200.0,200,False,True,0.3420891339682016,0.09220062498934567
216,20250525,-200.0,200,False,True,0.3403786882983606,0.088700333959423
217,20250526,-200.0,200,False,True,0.3386767948568688,0.10780083300778642
218,20250527,-200.0,200,False,True,0.33698341088258443,0.0978952920413576
219,20250528,-200.0,200,False,True,0.3352984938281715,0.09056224999949336
220,20250529,-200.0,200,False,True,0.33362200135903064,0.09175154200056568
221,20250530,-200.0,200,False,True,0.33195389135223546,0.10974308400182053
222,20250531,-200.0,200,False,True,0.3302941218954743,0.1106217079795897
223,20250532,-200.0,200,False,True,0.32864265128599696,0.16308158298488706
224,20250533,-200.0,200,False,True,0.326999438029567,0.13002104201586917
225,20250534,-200.0,200,False,True,0.3253644408394192,0.08810287498636171
226,20250535,-200.0,200,False,True,0.3237376186352221,0.10428233299171552
227,20250536,-200.0,200,False,True,0.322118930542046,0.10948354098945856
228,20250537,-200.0,200,False,True,0.32050833588933575,0.1471268329769373
229,20250538,-200.0,200,False,True,0.31890579420988907,0.10219945898279548
230,20250539,-200.0,200,False,True,0.3173112652388396,0.08468162501230836
231,20250540,-200.0,200,False,True,0.3157247089126454,0.08326562499860302
232,20250541,-200.0,200,False,True,0.3141460853680822,0.085931416018866
233,20250542,-200.0,200,False,True,0.3125753549412418,0.08603400003630668
234,20250543,-200.0,200,False,True,0.31101247816653554,0.08888220804510638
235,20250544,-200.0,200,False,True,0.30945741577570285,0.08557904098415747
236,20250545,-200.0,200,False,True,0.3079101286968243,0.08956199995009229
237,20250546,-200.0,200,False,True,0.3063705780533402,0.10562641598517075
238,20250547,-200.0,200,False,True,0.30483872516307353,0.08594491699477658
239,20250548,-200.0,200,False,True,0.3033145315372582,0.08490229200106114
240,20250549,-200.0,200,False,True,0.3017979588795719,0.07974520901916549
241,20250550,-200.0,200,False,True,0.30028896908517405,0.08368837495800108
242,20250551,-200.0,200,False,True,0.2987875242397482,0.08556054200744256
243,20250552,-200.0,200,False,True,0.29729358661854943,0.08857129199896008
244,20250553,-200.0,200,False,True,0.29580711868545667,0.09668820799561217
245,20250554,-200.0,200,False,True,0.2943280830920294,0.09629424999002367
246,20250555,-200.0,200,False,True,0.29285644267656924,0.1009841249906458
247,20250556,-200.0,200,False,True,0.2913921604631864,0.11062904098071158
248,20250557,-200.0,200,False,True,0.28993519966087045,0.1936105419881642
249,20250558,-200.0,200,False,True,0.2884855236625661,0.14730558299925178
250,20250559,-200.0,200,False,True,0.28704309604425327,0.09015345899388194
251,20250560,-200.0,200,False,True,0.285607880564032,0.11906316701788455
252,20250561,-200.0,200,False,True,0.28417984116121187,0.10933116596424952
253,20250562,-200.0,200,False,True,0.2827589419554058,0.08741887495853007
254,20250563,-200.0,200,False,True,0.28134514724562876,0.21535337500972673
255,20250564,-200.0,200,False,True,0.2799384215094006,0.1376822919701226
256,20250565,-200.0,200,False,True,0.27853872940185365,0.12387037498410791
257,20250566,-200.0,200,False,True,0.27714603575484437,0.2545758750056848
258,20250567,-200.0,200,False,True,0.2757603055760701,0.09816245798720047
259,20250568,-200.0,200,False,True,0.2743815040481898,0.11124462500447407
260,20250569,-200.0,200,False,True,0.2730095965279488,0.48572825000155717
261,20250570,-200.0,200,False,True,0.27164454854530906,0.1887829169863835
262,20250571,-200.0,200,False,True,0.2702863258025825,0.22757720801746473
263,20250572,-200.0,200,False,True,0.2689348941735696,0.24809900001855567
264,20250573,-200.0,200,False,True,0.26759021970270175,0.16258908301824704
265,20250574,-200.0,200,False,True,0.2662522686041882,0.19714175001718104
266,20250575,-200.0,200,False,True,0.2649210072611673,0.3290575840510428
267,20250576,-200.0,200,False,True,0.26359640222486147,0.1918593340087682
268,20250577,-200.0,200,False,True,0.26227842021373715,0.10035745799541473
269,20250578,-200.0,200,False,True,0.2609670281126685,0.0947177080088295
270,20250579,-200.0,200,False,True,0.25966219297210513,0.1313688749796711
271,20250580,-200.0,200,False,True,0.2583638820072446,0.08976283296942711
272,20250581,-200.0,200,False,True,0.2570720625972084,0.09336387499934062
273,20250582,-200.0,200,False,True,0.25578670228422234,0.08690729201771319
274,20250583,-200.0,200,False,True,0.25450776877280124,0.10355712496675551
275,20250584,-200.0,200,False,True,0.2532352299289372,0.09026849997462705
276,20250585,-200.0,200,False,True,0.2519690537792925,0.11585174995707348
277,20250586,-200.0,200,False,True,0.2507092085103961,0.10264508402906358
278,20250587,-200.0,200,False,True,0.2494556624678441,0.0900656669982709
279,20250588,-176.0,176,True,False,0.24820838415550486,0.07708016701508313
280,20250589,-200.0,200,False,True,0.24696734223472733,0.0916926659992896
281,20250590,-200.0,200,False,True,0.2457325055235537,0.08723754197126254
282,20250591,-200.0,200,False,True,0.24450384299593592,0.08598020899808034
283,20250592,-200.0,200,False,True,0.24328132378095624,0.08563708397559822
284,20250593,-200.0,200,False,True,0.24206491716205145,0.15555525000672787
285,20250594,-200.0,200,False,True,0.2408545925762412,0.11181770905386657
286,20250595,-200.0,200,False,True,0.23965031961336,0.09734687500167638
287,20250596,-200.0,200,False,True,0.2384520680152932,0.0922137500019744
288,20250597,-200.0,200,False,True,0.23725980767521673,0.09037420904496685
289,20250598,-200.0,200,False,True,0.23607350863684065,0.08817404101137072
290,20250599,-200.0,200,False,True,0.23489314109365644,0.09390175004955381
291,20250600,-169.0,169,True,False,0.23371867538818816,0.08355074998689815
292,20250601,-200.0,200,False,True,0.23255008201124722,0.10571491700829938
293,20250602,-162.0,162,True,False,0.231387331601191,0.08005445799790323
294,20250603,-200.0,200,False,True,0.23023039494318503,0.08753920800518245
295,20250604,-200.0,200,False,True,0.2290792429684691,0.10010504099773243
296,20250605,-200.0,200,False,True,0.22793384675362674,0.10277941700769588
297,20250606,-200.0,200,False,True,0.22679417751985861,0.12699687498388812
298,20250607,-200.0,200,False,True,0.22566020663225933,0.22468479099916294
299,20250608,-200.0,200,False,True,0.22453190559909803,0.0900115420226939
300,20250609,-200.0,200,False,True,0.22340924607110255,0.087409291008953
301,20250610,-200.0,200,False,True,0.22229219984074702,0.10180287499679253
302,20250611,-200.0,200,False,True,0.2211807388415433,0.11603229196043685
303,20250612,-200.0,200,False,True,0.22007483514733558,0.09119312500115484
304,20250613,-200.0,200,False,True,0.2189744609715989,0.08882366702891886
305,20250614,-200.0,200,False,True,0.2178795886667409,0.11071412498131394
306,20250615,-200.0,200,False,True,0.2167901907234072,0.093983750033658
307,20250616,-200.0,200,False,True,0.21570623976979014,0.09296383301261812
308,20250617,-200.0,200,False,True,0.21462770857094118,0.08959049999248236
309,20250618,-200.0,200,False,True,0.21355457002808648,0.11224483395926654
310,20250619,-200.0,200,False,True,0.21248679717794605,0.11130408302415162
311,20250620,-200.0,200,False,True,0.21142436319205632,0.09394970798166469
312,20250621,-200.0,200,False,True,0.21036724137609603,0.0893861249787733
313,20250622,-200.0,200,False,True,0.20931540516921554,0.09048637503292412
314,20250623,-200.0,200,False,True,0.20826882814336947,0.09572837501764297
315,20250624,-135.0,135,True,False,0.20722748400265262,0.05959950003307313
316,20250625,-200.0,200,False,True,0.20619134658263935,0.09139908297220245
317,20250626,-200.0,200,False,True,0.20516038984972615,0.0898663749685511
318,20250627,-200.0,200,False,True,0.2041345879004775,0.09742850001202896
319,20250628,-200.0,200,False,True,0.2031139149609751,0.10050070803845301
320,20250629,-200.0,200,False,True,0.20209834538617025,0.0894195000291802
321,20250630,-200.0,200,False,True,0.2010878536592394,0.09255637502064928
322,20250631,-200.0,200,False,True,0.2000824143909432,0.09011558297788724
323,20250632,-200.0,200,False,True,0.19908200231898848,0.09533275000285357
324,20250633,-200.0,200,False,True,0.19808659230739353,0.09187441697577015
325,20250634,-200.0,200,False,True,0.19709615934585656,0.09441870800219476
326,20250635,-200.0,200,False,True,0.19611067854912728,0.10152383398963138
327,20250636,-200.0,200,False,True,0.19513012515638165,0.13667924999026582
328,20250637,-200.0,200,False,True,0.19415447453059972,0.13897454098332673
329,20250638,-184.0,184,True,False,0.19318370215794672,0.09149695798987523
330,20250639,-200.0,200,False,True,0.192217783647157,0.18007512501208112
331,20250640,-200.0,200,False,True,0.1912566947289212,0.31045724998693913
332,20250641,-200.0,200,False,True,0.1903004112552766,0.18098754197126254
333,20250642,-200.0,200,False,True,0.18934890919900021,0.105141417006962
334,20250643,-200.0,200,False,True,0.18840216465300522,0.09066170896403491
335,20250644,-200.0,200,False,True,0.18746015382974018,0.09737308300100267
336,20250645,-200.0,200,False,True,0.1865228530605915,0.09917699999641627
337,20250646,-200.0,200,False,True,0.18559023879528855,0.09586929198121652
338,20250647,-200.0,200,False,True,0.1846622876013121,0.09660570794949308
339,20250648,-200.0,200,False,True,0.18373897616330553,0.1250009579816833
340,20250649,-200.0,200,False,True,0.182820281282489,0.10028087499085814
341,20250650,-200.0,200,False,True,0.18190617987607657,0.095467709004879
342,20250651,-200.0,200,False,True,0.18099664897669618,0.09347349999006838
343,20250652,-169.0,169,True,False,0.1800916657318127,0.08036908303620294
344,20250653,-200.0,200,False,True,0.17919120740315364,0.09767883399035782
345,20250654,-200.0,200,False,True,0.17829525136613786,0.10054650000529364
346,20250655,-200.0,200,False,True,0.17740377510930716,0.10710683302022517
347,20250656,-200.0,200,False,True,0.17651675623376062,0.10459395899670199
348,20250657,-200.0,200,False,True,0.1756341724525918,0.10340645804535598
349,20250658,-200.0,200,False,True,0.17475600159032884,0.10113079100847244
350,20250659,-200.0,200,False,True,0.17388222158237718,0.11956695903791115
351,20250660,-200.0,200,False,True,0.1730128104744653,0.09226862504146993
352,20250661,-200.0,200,False,True,0.17214774642209296,0.15807812503771856
353,20250662,-200.0,200,False,True,0.1712870076899825,0.11586708296090364
354,20250663,-200.0,200,False,True,0.17043057265153258,0.13642454199725762
355,20250664,-200.0,200,False,True,0.16957841978827493,0.10048054199432954
356,20250665,-200.0,200,False,True,0.16873052768933355,0.14693850005278364
357,20250666,-200.0,200,False,True,0.1678868750508869,0.09662612504325807
358,20250667,-200.0,200,False,True,0.16704744067563246,0.09475212497636676
359,20250668,-200.0,200,False,True,0.1662122034722543,0.09773641702486202
360,20250669,-200.0,200,False,True,0.16538114245489302,0.1315174579503946
361,20250670,-200.0,200,False,True,0.16455423674261854,0.09739116701530293
362,20250671,-200.0,200,False,True,0.16373146555890544,0.10066674998961389
363,20250672,-200.0,200,False,True,0.16291280823111093,0.10144316701916978
364,20250673,-200.0,200,False,True,0.16209824418995536,0.08881645801011473
365,20250674,-200.0,200,False,True,0.16128775296900558,0.08716391597408801
366,20250675,-200.0,200,False,True,0.16048131420416054,0.08907804195769131
367,20250676,-180.0,180,True,False,0.15967890763313974,0.07997583301039413
368,20250677,-157.0,157,True,False,0.15888051309497406,0.07335374999092892
369,20250678,-200.0,200,False,True,0.1580861105294992,0.09719379100715742
370,20250679,-200.0,200,False,True,0.1572956799768517,0.0923295840038918
371,20250680,-200.0,200,False,True,0.15650920157696743,0.09050587500678375
372,20250681,-200.0,200,False,True,0.1557266555690826,0.12140254100086167
373,20250682,-200.0,200,False,True,0.1549480222912372,0.09987725003156811
374,20250683,-200.0,200,False,True,0.15417328217978102,0.1046943329856731
375,20250684,-200.0,200,False,True,0.1534024157688821,0.09211908298311755
376,20250685,-166.0,166,True,False,0.1526354036900377,0.07526679197326303
377,20250686,-200.0,200,False,True,0.1518722266715875,0.09078304102877155
378,20250687,-200.0,200,False,True,0.15111286553822956,0.092403499991633
379,20250688,-200.0,200,False,True,0.15035730121053842,0.09125054196920246
380,20250689,-200.0,200,False,True,0.14960551470448571,0.09031283302465454
381,20250690,-200.0,200,False,True,0.14885748713096328,0.09091991698369384
382,20250691,-200.0,200,False,True,0.14811319969530845,0.2057759590097703
383,20250692,-200.0,200,False,True,0.1473726336968319,0.09905333298956975
384,20250693,-200.0,200,False,True,0.14663577052834775,0.12860583304427564
385,20250694,-200.0,200,False,True,0.14590259167570602,0.20897420798428357
386,20250695,-200.0,200,False,True,0.1451730787173275,0.11584495799615979
387,20250696,-200.0,200,False,True,0.14444721332374086,0.19339770794613287
388,20250697,-200.0,200,False,True,0.14372497725712216,0.17263412504689768
389,20250698,-200.0,200,False,True,0.14300635237083656,0.19202433398459107
390,20250699,-200.0,200,False,True,0.14229132060898236,0.2355571249499917
391,20250700,-200.0,200,False,True,0.14157986400593744,0.14536324999062344
392,20250701,-200.0,200,False,True,0.14087196468590776,0.14618895802414045
393,20250702,-200.0,200,False,True,0.14016760486247823,0.10828475002199411
394,20250703,-200.0,200,False,True,0.13946676683816583,0.17389133397955447
395,20250704,-200.0,200,False,True,0.138769433003975,0.11770491697825491
396,20250705,-199.0,199,True,False,0.13807558583895513,0.10483283299254254
397,20250706,-200.0,200,False,True,0.13738520790976036,0.15278404200216755
398,20250707,-200.0,200,False,True,0.13669828187021155,0.19896854198304936
399,20250708,-200.0,200,False,True,0.13601479046086049,0.12385383399669081
